,price,volume
2015-12-04,7592.0,
2015-12-05,7652.0,
2015-12-06,7598.0,
2015-12-07,7466.0,
2015-12-08,7520.0,
2015-12-09,7528.0,
2015-12-10,7551.0,
2015-12-11,7512.0,
2015-12-12,7553.0,
2015-12-13,7557.0,
2015-12-14,7545.0,
2015-12-15,7484.0,
2015-12-16,7534.0,
2015-12-17,7540.0,
2015-12-18,7598.0,
2015-12-19,7548.0,
2015-12-20,7583.0,
2015-12-21,7484.0,
2015-12-22,7533.0,
2015-12-23,7524.0,
2015-12-24,7549.0,
2015-12-25,7582.0,
2015-12-26,7637.0,
2015-12-27,7587.0,
2015-12-28,7604.0,
2015-12-29,7609.0,
2015-12-30,7531.0,
2015-12-31,7530.0,
2016-01-01,7558.0,
2016-01-02,7511.0,
2016-01-03,7486.0,
2016-01-04,7509.0,
2016-01-05,7514.0,
2016-01-06,7537.0,
2016-01-07,7527.0,
2016-01-08,7594.0,
2016-01-09,7602.0,
2016-01-10,7561.0,
2016-01-11,7548.0,
2016-01-12,7523.0,
2016-01-13,7585.0,
2016-01-14,7481.0,
2016-01-15,7473.0,
2016-01-16,7522.0,
2016-01-17,7519.0,
2016-01-18,7538.0,
2016-01-19,7610.0,
2016-01-20,7574.0,
2016-01-21,7623.0,
2016-01-22,7551.0,
2016-01-23,7593.0,
2016-01-24,7557.0,
2016-01-25,7505.0,
2016-01-26,7485.0,
2016-01-27,7488.0,
2016-01-28,7481.0,
2016-01-29,7376.0,
2016-01-30,7448.0,
2016-01-31,7444.0,
2016-02-01,7498.0,
2016-02-02,7497.0,
2016-02-03,7443.0,
2016-02-04,7517.0,
2016-02-05,7484.0,
2016-02-06,7401.0,
2016-02-07,7458.0,
2016-02-08,7503.0,
2016-02-09,7525.0,
2016-02-10,7560.0,
2016-02-11,7514.0,
2016-02-12,7353.0,
2016-02-13,7340.0,
2016-02-14,7410.0,
2016-02-15,7450.0,
2016-02-16,7450.0,
2016-02-17,7484.0,
2016-02-18,7498.0,
2016-02-19,7487.0,
2016-02-20,7488.0,
2016-02-21,7507.0,
2016-02-22,7449.0,
2016-02-23,7475.0,
2016-02-24,7475.0,
2016-02-25,7489.0,
2016-02-26,7484.0,
2016-02-27,7505.0,
2016-02-28,7473.0,
2016-02-29,7456.0,
2016-03-01,7446.0,
2016-03-02,7508.0,
2016-03-03,7507.0,
2016-03-04,7519.0,
2016-03-05,7538.0,
2016-03-06,7504.0,
2016-03-07,7427.0,
2016-03-08,7406.0,
2016-03-09,7366.0,
2016-03-10,7394.0,
2016-03-11,7446.0,
2016-03-12,7446.0,
2016-03-13,7468.0,
2016-03-14,7431.0,
2016-03-15,7493.0,
2016-03-16,7562.0,
2016-03-17,7560.0,
2016-03-18,7559.0,
2016-03-19,7553.0,
2016-03-20,7486.0,
2016-03-21,7439.0,
2016-03-22,7462.0,
2016-03-23,7406.0,
2016-03-24,7437.0,
2016-03-25,7453.0,
2016-03-26,7439.0,
2016-03-27,7463.0,
2016-03-28,7407.0,
2016-03-29,7444.0,
2016-03-30,7486.0,
2016-03-31,7508.0,
2016-04-01,7518.0,
2016-04-02,7454.0,
2016-04-03,7431.0,
2016-04-04,7386.0,
2016-04-05,7450.0,
2016-04-06,7459.0,
2016-04-07,7465.0,
2016-04-08,7492.0,
2016-04-09,7528.0,
2016-04-10,7548.0,
2016-04-11,7515.0,
2016-04-12,7576.0,
2016-04-13,7590.0,
2016-04-14,7596.0,
2016-04-15,7502.0,
2016-04-16,7572.0,
2016-04-17,7569.0,
2016-04-18,7561.0,
2016-04-19,7643.0,
2016-04-20,7684.0,
2016-04-21,7707.0,
2016-04-22,7671.0,
2016-04-23,7664.0,
2016-04-24,7655.0,
2016-04-25,7656.0,
2016-04-26,7653.0,
2016-04-27,7618.0,
2016-04-28,7627.0,
2016-04-29,7593.0,
2016-04-30,7567.0,
2016-05-01,7569.0,
2016-05-02,7457.0,
2016-05-03,7508.0,
2016-05-04,7487.0,
2016-05-05,7503.0,
2016-05-06,7486.0,
2016-05-07,7367.0,
2016-05-08,7430.0,
2016-05-09,7404.0,
2016-05-10,7461.0,
2016-05-11,7423.0,
2016-05-12,7405.0,
2016-05-13,7395.0,
2016-05-14,7444.0,
2016-05-15,7443.0,
2016-05-16,7481.0,
2016-05-17,7498.0,
2016-05-18,7502.0,
2016-05-19,7523.0,
2016-05-20,7494.0,
2016-05-23,7393.0,
2016-05-24,7422.0,
2016-05-25,7441.0,
2016-05-26,7438.0,
2016-05-27,7489.0,
2016-05-28,7498.0,
2016-05-29,7509.0,
2016-05-30,7488.0,
2016-05-31,7473.0,
2016-06-01,7505.0,
2016-06-02,7563.0,
2016-06-03,7555.0,
2016-06-04,7545.0,
2016-06-05,7566.0,
2016-06-06,7588.0,
2016-06-07,7569.0,
2016-06-08,7513.0,
2016-06-09,7471.0,
2016-06-10,7500.0,
2016-06-11,7480.0,
2016-06-12,7543.0,
2016-06-13,7513.0,
2016-06-14,7387.0,
2016-06-15,7433.0,
2016-06-16,7480.0,
2016-06-17,7495.0,
2016-06-18,7495.0,
2016-06-19,7491.0,
2016-06-20,7453.0,
2016-06-21,7470.0,
2016-06-22,7450.0,
2016-06-23,7457.0,
2016-06-24,7434.0,
2016-06-25,7455.0,
2016-06-26,7458.0,
2016-06-27,7481.0,
2016-06-28,7487.0,
2016-06-29,7427.0,
2016-06-30,7521.0,
2016-07-01,7512.0,
2016-07-02,7568.0,
2016-07-03,7560.0,
2016-07-04,7519.0,
2016-07-05,7527.0,
2016-07-06,7536.0,
2016-07-07,7560.0,
2016-07-08,7590.0,
2016-07-09,7616.0,
2016-07-10,7613.0,
2016-07-11,7560.0,
2016-07-12,7487.0,
2016-07-13,7483.0,
2016-07-14,7506.0,
2016-07-15,7535.0,
2016-07-16,7603.0,
2016-07-17,7630.0,
2016-07-18,7661.0,
2016-07-19,7706.0,
2016-07-24,7453.0,
2016-07-25,7490.0,
2016-07-26,7497.0,
2016-07-27,7520.0,
2016-07-28,7632.0,
2016-07-29,7634.0,
2016-07-30,7626.0,
2016-07-31,7490.0,
2016-08-01,7465.0,
2016-08-02,7467.0,
2016-08-03,7540.0,
2016-08-04,7629.0,
2016-08-05,7668.0,
2016-08-06,7615.0,
