,price,volume
2015-03-05,2031.0,
2015-03-06,2015.0,
2015-03-07,2015.0,
2015-03-08,2015.0,
2015-03-09,2015.0,
2015-03-10,1981.0,
2015-03-11,1981.0,
2015-03-12,1981.0,
2015-03-13,1981.0,
2015-03-14,1981.0,
2015-03-15,1932.0,
2015-03-16,1932.0,
2015-03-17,1932.0,
2015-03-18,1932.0,
2015-03-19,1913.0,
2015-03-20,1913.0,
2015-03-21,1913.0,
2015-03-22,1913.0,
2015-03-23,1864.0,
2015-03-24,1864.0,
2015-03-25,1864.0,
2015-03-26,1864.0,
2015-03-27,1826.0,
2015-03-28,1826.0,
2015-03-29,1826.0,
2015-03-30,1826.0,
2015-03-31,1769.0,
2015-04-01,1769.0,
2015-04-02,1769.0,
2015-04-03,1775.0,
2015-04-04,1775.0,
2015-04-05,1775.0,
2015-04-06,1784.0,
2015-04-07,1784.0,
2015-04-08,1784.0,
2015-04-09,1801.0,
2015-04-10,1801.0,
2015-04-11,1801.0,
2015-04-12,1808.0,
2015-04-13,1808.0,
2015-04-14,1808.0,
2015-04-15,1835.0,
2015-04-16,1835.0,
2015-04-17,1835.0,
2015-04-18,1862.0,
2015-04-19,1862.0,
2015-04-20,1862.0,
2015-04-21,1877.0,
2015-04-22,1877.0,
2015-04-23,1877.0,
2015-04-24,1855.0,
2015-04-25,1855.0,
2015-04-26,1855.0,
2015-04-27,1856.0,
2015-04-28,1856.0,
2015-04-29,1867.0,
2015-04-30,1867.0,
2015-05-01,1867.0,
2015-05-02,1878.0,
2015-05-03,1878.0,
2015-05-04,1878.0,
2015-05-05,1891.0,
2015-05-06,1891.0,
2015-05-07,1891.0,
2015-05-08,1866.0,
2015-05-09,1866.0,
2015-05-10,1866.0,
2015-05-11,1795.0,
2015-05-12,1795.0,
2015-05-13,1795.0,
2015-05-14,1770.0,
2015-05-15,1770.0,
2015-05-16,1770.0,
2015-05-17,1765.0,
2015-05-18,1765.0,
2015-05-19,1780.0,
2015-05-20,1780.0,
2015-05-21,1780.0,
2015-05-22,1780.0,
2015-05-23,1790.0,
2015-05-24,1790.0,
2015-05-25,1790.0,
2015-05-26,1760.0,
2015-05-27,1760.0,
2015-05-28,1760.0,
2015-05-29,1718.0,
2015-05-30,1718.0,
2015-05-31,1743.0,
2015-06-01,1743.0,
2015-06-02,1743.0,
2015-06-03,1755.0,
2015-06-04,1755.0,
2015-06-05,1755.0,
2015-06-06,1786.0,
2015-06-07,1786.0,
2015-06-08,1823.0,
2015-06-09,1823.0,
2015-06-10,1823.0,
2015-06-11,1820.0,
2015-06-12,1820.0,
2015-06-13,1820.0,
2015-06-14,1895.0,
2015-06-15,1895.0,
2015-06-16,1895.0,
2015-06-17,1966.0,
2015-06-18,1966.0,
2015-06-19,2002.0,
2015-06-20,2002.0,
2015-06-21,2029.0,
2015-06-22,2029.0,
2015-06-23,2029.0,
2015-06-24,2061.0,
2015-06-25,2061.0,
2015-06-26,2061.0,
2015-06-27,2064.0,
2015-06-28,2064.0,
2015-06-29,1992.0,
2015-06-30,1992.0,
2015-07-01,1992.0,
2015-07-02,1915.0,
2015-07-03,1915.0,
2015-07-04,1915.0,
2015-07-05,1895.0,
2015-07-06,1895.0,
2015-07-07,1895.0,
2015-07-08,1892.0,
2015-07-09,1892.0,
2015-07-10,1892.0,
2015-07-11,1923.0,
2015-07-12,1923.0,
2015-07-13,1923.0,
2015-07-14,1973.0,
2015-07-15,1973.0,
2015-07-16,1979.0,
2015-07-17,1979.0,
2015-07-18,1932.0,
2015-07-19,1932.0,
2015-07-20,1932.0,
2015-07-21,1917.0,
2015-07-22,1917.0,
2015-07-23,1937.0,
2015-07-24,1937.0,
2015-07-25,1937.0,
2015-07-26,1941.0,
2015-07-27,1941.0,
2015-07-28,1941.0,
2015-07-29,1975.0,
2015-07-30,1975.0,
2015-07-31,2014.0,
2015-08-01,2014.0,
2015-08-02,2014.0,
2015-08-03,2039.0,
2015-08-04,2039.0,
2015-08-05,2039.0,
2015-08-06,2033.0,
2015-08-07,2033.0,
2015-08-08,2059.0,
2015-08-09,2059.0,
2015-08-10,2085.0,
2015-08-11,2085.0,
2015-08-12,2037.0,
2015-08-13,2037.0,
2015-08-14,2037.0,
2015-08-15,2048.0,
2015-08-16,2048.0,
2015-08-17,2048.0,
2015-08-18,2088.0,
2015-08-19,2088.0,
2015-08-20,2088.0,
2015-08-21,2141.0,
2015-08-22,2141.0,
2015-08-23,2141.0,
2015-08-24,2212.0,
2015-08-25,2212.0,
2015-08-26,2212.0,
2015-08-27,2212.0,
2015-08-28,2229.0,
2015-08-29,2229.0,
2015-08-30,2229.0,
2015-08-31,2278.0,
2015-09-01,2278.0,
2015-09-02,714.0,
2015-09-03,2326.0,
2015-09-08,2410.0,
2015-09-09,2490.0,
2015-09-11,2490.0,
2015-09-15,2382.0,
2015-09-17,2382.0,
2015-09-23,2284.0,
2015-09-24,2284.0,
2015-09-25,2284.0,
2015-09-26,2227.0,
2015-09-28,2227.0,
2015-09-29,2276.0,
2015-09-30,2276.0,
2015-10-01,2276.0,
2015-10-06,2363.0,
2015-10-07,2363.0,
2015-10-08,2363.0,
2015-10-09,2396.0,
2015-10-10,2396.0,
2015-10-11,2396.0,
2015-10-12,2432.0,
2015-10-13,2432.0,
2015-10-14,2432.0,
2015-10-15,2432.0,
2015-10-16,2452.0,
2015-10-17,2452.0,
2015-10-18,2452.0,
2015-10-19,2452.0,
2015-10-20,2516.0,
2015-10-21,2516.0,
2015-10-23,2516.0,
2015-10-24,2588.0,
2015-10-25,2588.0,
2015-10-26,2588.0,
2015-10-27,2635.0,
2015-10-28,2635.0,
2015-10-30,2635.0,
2015-10-31,2651.0,
2015-11-01,2651.0,
2015-11-02,2651.0,
2015-11-03,2651.0,
2015-11-04,2645.0,
2015-11-05,2645.0,
2015-11-06,2645.0,
2015-11-07,2645.0,
2015-11-08,2594.0,
2015-11-09,2594.0,
2015-11-10,2594.0,
2015-11-11,2594.0,
2015-11-12,2554.0,
2015-11-13,2554.0,
2015-11-14,2554.0,
2015-11-15,2554.0,
2015-11-16,2549.0,
2015-11-17,2549.0,
2015-11-18,2549.0,
2015-11-19,2549.0,
2015-11-20,2462.0,
2015-11-21,2462.0,
2015-11-22,2462.0,
2015-11-23,2462.0,
2015-11-24,2519.0,
2015-11-25,2519.0,
2015-11-26,2519.0,
2015-11-27,2519.0,
2015-11-28,2540.0,
2015-11-29,2540.0,
2015-11-30,2540.0,
2015-12-01,2610.0,
2015-12-02,2610.0,
2015-12-03,2610.0,
