,price,volume
2015-12-03,29336.0,
2015-12-04,29423.0,
2015-12-05,29384.0,
2015-12-06,29500.0,
2015-12-07,29115.0,
2015-12-08,29570.0,
2015-12-09,29931.0,
2015-12-10,29668.0,
2015-12-11,30007.0,
2015-12-12,29598.0,
2015-12-13,29562.0,
2015-12-14,29629.0,
2015-12-15,29594.0,
2015-12-16,29749.0,
2015-12-17,30111.0,
2015-12-18,30032.0,
2015-12-19,29986.0,
2015-12-20,29691.0,
2015-12-21,29949.0,
2015-12-22,29743.0,
2015-12-23,29830.0,
2015-12-24,30047.0,
2015-12-25,29640.0,
2015-12-26,29820.0,
2015-12-27,30241.0,
2015-12-28,30397.0,
2015-12-29,30181.0,
2015-12-30,30195.0,
2015-12-31,30231.0,
2016-01-01,30156.0,
2016-01-02,30446.0,
2016-01-03,30892.0,
2016-01-04,31279.0,
2016-01-05,32140.0,
2016-01-06,32395.0,
2016-01-07,32215.0,
2016-01-08,32841.0,
2016-01-09,33923.0,
2016-01-10,34012.0,
2016-01-11,33624.0,
2016-01-12,33182.0,
2016-01-13,32715.0,
2016-01-14,32189.0,
2016-01-15,32358.0,
2016-01-16,32406.0,
2016-01-17,32768.0,
2016-01-18,33031.0,
2016-01-19,32412.0,
2016-01-20,31938.0,
2016-01-21,31813.0,
2016-01-22,31862.0,
2016-01-23,31761.0,
2016-01-24,31976.0,
2016-01-25,31805.0,
2016-01-26,31425.0,
2016-01-27,31148.0,
2016-01-28,30894.0,
2016-01-29,31032.0,
2016-01-30,31404.0,
2016-01-31,31411.0,
2016-02-01,31033.0,
2016-02-02,30878.0,
2016-02-03,30926.0,
2016-02-04,30890.0,
2016-02-05,30730.0,
2016-02-06,30770.0,
2016-02-07,30707.0,
2016-02-08,30607.0,
2016-02-09,30758.0,
2016-02-10,30958.0,
2016-02-11,30798.0,
2016-02-12,30392.0,
2016-02-13,30511.0,
2016-02-14,30233.0,
2016-02-15,30217.0,
2016-02-16,30028.0,
2016-02-17,30039.0,
2016-02-18,29950.0,
2016-02-19,30049.0,
2016-02-20,30017.0,
2016-02-21,30030.0,
2016-02-22,30041.0,
2016-02-23,29940.0,
2016-02-24,29909.0,
2016-02-25,30137.0,
2016-02-26,29925.0,
2016-02-27,29573.0,
2016-02-28,29966.0,
2016-02-29,30857.0,
2016-03-01,31681.0,
2016-03-02,31345.0,
2016-03-03,31255.0,
2016-03-04,31173.0,
2016-03-05,31057.0,
2016-03-06,31127.0,
2016-03-07,30824.0,
2016-03-08,30007.0,
2016-03-09,29749.0,
2016-03-10,29695.0,
2016-03-11,29993.0,
2016-03-12,29841.0,
2016-03-13,29902.0,
2016-03-14,29936.0,
2016-03-15,30161.0,
2016-03-16,29983.0,
2016-03-17,29998.0,
2016-03-18,30052.0,
2016-03-19,30221.0,
2016-03-20,31080.0,
2016-03-21,32331.0,
2016-03-22,31845.0,
2016-03-23,31904.0,
2016-03-24,32412.0,
2016-03-25,33202.0,
2016-03-26,32685.0,
2016-03-27,32123.0,
2016-03-28,32027.0,
2016-03-29,31917.0,
2016-03-30,31888.0,
2016-03-31,32180.0,
2016-04-01,32022.0,
2016-04-02,32154.0,
2016-04-03,31800.0,
2016-04-04,32204.0,
2016-04-05,32282.0,
2016-04-06,32178.0,
2016-04-07,32165.0,
2016-04-08,32476.0,
2016-04-09,32454.0,
2016-04-10,32644.0,
2016-04-11,33037.0,
2016-04-12,33565.0,
2016-04-13,33771.0,
2016-04-14,33810.0,
2016-04-15,33559.0,
2016-04-16,33273.0,
2016-04-17,33116.0,
2016-04-18,33347.0,
2016-04-19,33388.0,
2016-04-20,33679.0,
2016-04-21,33862.0,
2016-04-22,34004.0,
2016-04-23,33813.0,
2016-04-24,34462.0,
2016-04-25,34431.0,
2016-04-26,34515.0,
2016-04-27,34478.0,
2016-04-28,34560.0,
2016-04-29,34605.0,
2016-04-30,34331.0,
2016-05-01,34426.0,
2016-05-02,34358.0,
2016-05-03,34149.0,
2016-05-04,33501.0,
2016-05-05,32821.0,
2016-05-06,32776.0,
2016-05-07,32214.0,
2016-05-08,31686.0,
2016-05-09,31168.0,
2016-05-10,30503.0,
2016-05-11,30260.0,
2016-05-12,29633.0,
2016-05-13,30056.0,
2016-05-14,30340.0,
2016-05-15,30693.0,
2016-05-16,30554.0,
2016-05-17,30581.0,
2016-05-18,30621.0,
2016-05-19,30403.0,
2016-05-20,30266.0,
2016-05-23,29921.0,
2016-05-24,30016.0,
2016-05-25,30267.0,
2016-05-26,30191.0,
2016-05-27,29915.0,
2016-05-28,29830.0,
2016-05-29,29374.0,
2016-05-30,29717.0,
2016-05-31,29899.0,
2016-06-01,29768.0,
2016-06-02,29586.0,
2016-06-03,29459.0,
2016-06-04,29208.0,
2016-06-05,29103.0,
2016-06-06,28895.0,
2016-06-07,28970.0,
2016-06-08,29024.0,
2016-06-09,29052.0,
2016-06-10,28971.0,
2016-06-11,28826.0,
2016-06-12,28837.0,
2016-06-13,28989.0,
2016-06-14,29033.0,
2016-06-15,29034.0,
2016-06-16,29157.0,
2016-06-17,29060.0,
2016-06-18,30099.0,
2016-06-19,31560.0,
2016-06-20,32176.0,
2016-06-21,32771.0,
2016-06-22,32740.0,
2016-06-23,33076.0,
2016-06-24,32603.0,
2016-06-25,32111.0,
2016-06-26,31701.0,
2016-06-27,31231.0,
2016-06-28,30960.0,
2016-06-29,30806.0,
2016-06-30,30537.0,
2016-07-01,31555.0,
2016-07-02,31514.0,
2016-07-03,31954.0,
2016-07-04,32592.0,
2016-07-05,32216.0,
2016-07-06,31038.0,
2016-07-07,29730.0,
2016-07-08,29245.0,
2016-07-09,29234.0,
2016-07-10,29048.0,
2016-07-11,28934.0,
2016-07-12,29136.0,
2016-07-13,29093.0,
2016-07-14,29082.0,
2016-07-15,29256.0,
2016-07-16,29496.0,
2016-07-17,29431.0,
2016-07-18,29292.0,
2016-07-19,29674.0,
2016-07-24,29816.0,
2016-07-25,29814.0,
2016-07-26,29935.0,
2016-07-27,30045.0,
2016-07-28,30145.0,
2016-07-29,30244.0,
2016-07-30,30307.0,
2016-07-31,30509.0,
2016-08-01,30524.0,
2016-08-02,30627.0,
2016-08-03,30607.0,
2016-08-04,30548.0,
2016-08-05,30380.0,
2016-08-06,30203.0,
2016-08-07,30082.0,
2016-08-08,30079.0,
2016-08-09,29707.0,
2016-08-10,29637.0,
2016-08-11,29549.0,
2016-08-12,29084.0,
2016-08-13,29161.0,
2016-08-14,29062.0,
2016-08-15,29003.0,
2016-08-16,28860.0,
2016-08-17,28720.0,
2016-08-18,28635.0,
2016-08-19,28970.0,
2016-08-20,29195.0,
2016-08-21,28991.0,
2016-08-22,28478.0,
2016-08-23,28241.0,
2016-08-24,28097.0,
2016-08-25,27375.0,
2016-08-26,26681.0,
2016-08-27,26319.0,
2016-08-29,26854.0,
2016-09-01,26897.0,
2016-09-02,27083.0,
2016-09-03,27216.0,
2016-09-04,27206.0,
2016-09-05,27104.0,
2016-09-06,26836.0,
2016-09-07,26874.0,
2016-09-08,26906.0,
2016-09-09,26576.0,
2016-09-10,26069.0,
2016-09-11,26091.0,
2016-09-12,25180.0,
2016-09-13,24985.0,
2016-09-14,24932.0,
2016-09-15,25031.0,
2016-09-16,25523.0,
2016-09-17,25477.0,
2016-09-18,25258.0,
2016-09-19,25435.0,
2016-09-20,25484.0,
2016-09-21,25402.0,
2016-09-22,25169.0,
2016-09-23,25047.0,
2016-09-24,24926.0,
2016-09-25,25375.0,
2016-09-26,24626.0,
2016-09-27,24343.0,
2016-09-28,23842.0,
2016-09-29,23454.0,
2016-09-30,23439.0,
2016-10-01,23563.0,
2016-10-02,23397.0,
2016-10-03,23145.0,
2016-10-04,22672.0,
2016-10-05,23101.0,
2016-10-06,23449.0,
2016-10-07,23157.0,
2016-10-08,23151.0,
2016-10-09,23025.0,
2016-10-10,22963.0,
2016-10-11,22719.0,
2016-10-12,22350.0,
2016-10-13,22247.0,
2016-10-14,21960.0,
2016-10-15,21747.0,
2016-10-16,21840.0,
2016-10-17,21513.0,
2016-10-18,21294.0,
2016-10-19,21372.0,
2016-10-20,21312.0,
2016-10-21,21211.0,
2016-10-22,21312.0,
2016-10-23,20853.0,
2016-10-24,21372.0,
2016-10-25,21487.0,
2016-10-26,21882.0,
2016-10-27,21868.0,
2016-10-28,21787.0,
2016-10-29,21803.0,
2016-10-30,21838.0,
2016-10-31,21944.0,
2016-11-01,21759.0,
2016-11-02,21535.0,
2016-11-03,21641.0,
2016-11-04,21479.0,
2016-11-05,21122.0,
2016-11-06,21185.0,
2016-11-07,21428.0,
2016-11-08,21557.0,
2016-11-09,21386.0,
2016-11-10,21532.0,
2016-11-11,21516.0,
2016-11-12,21650.0,
2016-11-13,21406.0,
2016-11-14,21150.0,
2016-11-15,20968.0,
2016-11-16,20814.0,
2016-12-08,21102.0,
2016-12-09,21198.0,
2016-12-10,21067.0,
2016-12-11,20819.0,
2016-12-12,20977.0,
2016-12-13,20912.0,
2016-12-14,20737.0,
2016-12-15,20562.0,
2016-12-16,20603.0,
2016-12-17,20498.0,
2016-12-18,20536.0,
2016-12-19,20558.0,
2016-12-20,20582.0,
2016-12-21,20667.0,
2016-12-22,20633.0,
2016-12-23,20567.0,
2016-12-24,20439.0,
2016-12-25,19984.0,
2016-12-26,20184.0,
2016-12-27,20116.0,
2016-12-28,20110.0,
2016-12-29,20066.0,
2016-12-30,20157.0,
2016-12-31,20282.0,
2017-01-01,20255.0,
2017-01-02,20161.0,
2017-01-03,20072.0,
2017-01-04,19882.0,
2017-01-05,19733.0,
2017-01-06,19202.0,
2017-01-07,18747.0,
2017-01-08,18574.0,
2017-01-09,18365.0,
2017-01-10,18338.0,
2017-01-11,18500.0,
2017-01-12,18445.0,
2017-01-13,18203.0,
2017-01-14,18163.0,
2017-01-15,18260.0,
2017-01-16,18472.0,
2017-01-17,18453.0,
2017-01-18,18562.0,
2017-01-19,18543.0,
2017-01-20,18403.0,
2017-01-21,18235.0,
2017-01-22,18069.0,
2017-01-23,18151.0,
2017-01-24,18223.0,
2017-01-28,18154.0,
2017-01-29,18123.0,
2017-01-30,18046.0,
2017-01-31,18083.0,
2017-02-01,18229.0,
2017-02-02,18187.0,
2017-02-03,18156.0,
2017-02-04,18144.0,
2017-02-05,18102.0,
2017-02-06,18152.0,
2017-02-07,17954.0,
2017-02-08,17934.0,
2017-02-09,17783.0,
2017-02-10,17644.0,
2017-02-11,17731.0,
2017-02-12,17632.0,
2017-02-13,17531.0,
2017-02-14,17534.0,
2017-02-15,17476.0,
2017-02-16,17585.0,
2017-02-17,17536.0,
2017-02-18,17370.0,
2017-02-19,17137.0,
2017-02-20,16899.0,
2017-02-21,16531.0,
2017-02-22,16521.0,
