,price,volume
2015-12-25,43.0,
2015-12-26,44.0,
2015-12-27,45.0,
2015-12-28,46.0,
2015-12-29,47.0,
2015-12-30,48.0,
2015-12-31,47.0,
2016-01-01,48.0,
2016-01-02,48.0,
2016-01-03,49.0,
2016-01-04,50.0,
2016-01-05,52.0,
2016-01-06,54.0,
2016-01-07,53.0,
2016-01-08,52.0,
2016-01-09,50.0,
2016-01-10,48.0,
2016-01-11,46.0,
2016-01-12,45.0,
2016-01-13,46.0,
2016-01-14,47.0,
2016-01-15,48.0,
2016-01-16,50.0,
2016-01-17,51.0,
2016-01-18,51.0,
2016-01-19,51.0,
2016-01-20,51.0,
2016-01-21,52.0,
2016-01-22,52.0,
2016-01-23,51.0,
2016-01-24,50.0,
2016-01-25,48.0,
2016-01-26,46.0,
2016-01-27,44.0,
2016-01-28,43.0,
2016-01-29,41.0,
2016-01-30,40.0,
2016-01-31,40.0,
2016-02-01,40.0,
2016-02-02,41.0,
2016-02-03,41.0,
2016-02-04,42.0,
2016-02-05,42.0,
2016-02-06,42.0,
2016-02-07,41.0,
2016-02-08,41.0,
2016-02-09,41.0,
2016-02-10,41.0,
2016-02-11,42.0,
2016-02-12,42.0,
2016-02-13,41.0,
2016-02-14,41.0,
2016-02-15,40.0,
2016-02-16,39.0,
2016-02-17,38.0,
2016-02-18,38.0,
2016-02-19,38.0,
2016-02-20,38.0,
2016-02-21,38.0,
2016-02-22,38.0,
2016-02-23,38.0,
2016-02-24,38.0,
2016-02-25,38.0,
2016-02-26,38.0,
2016-02-27,38.0,
2016-02-28,39.0,
2016-02-29,39.0,
2016-03-01,39.0,
2016-03-02,39.0,
2016-03-03,39.0,
2016-03-04,39.0,
2016-03-05,39.0,
2016-03-06,38.0,
2016-03-07,37.0,
2016-03-08,36.0,
2016-03-09,35.0,
2016-03-10,35.0,
2016-03-11,35.0,
2016-03-12,33.0,
2016-03-13,32.0,
2016-03-14,32.0,
2016-03-15,32.0,
2016-03-16,32.0,
2016-03-17,33.0,
2016-03-18,32.0,
2016-03-19,31.0,
2016-03-20,31.0,
2016-03-21,30.0,
2016-03-22,29.0,
2016-03-23,30.0,
2016-03-24,31.0,
2016-03-25,31.0,
2016-03-26,31.0,
2016-03-27,30.0,
2016-03-28,29.0,
2016-03-29,29.0,
2016-03-30,28.0,
2016-03-31,28.0,
2016-04-01,28.0,
2016-04-02,28.0,
2016-04-03,28.0,
2016-04-04,28.0,
2016-04-05,28.0,
2016-04-06,28.0,
2016-04-07,28.0,
2016-04-08,28.0,
2016-04-09,28.0,
2016-04-10,28.0,
2016-04-11,28.0,
2016-04-12,29.0,
2016-04-13,30.0,
2016-04-14,31.0,
2016-04-15,32.0,
2016-04-16,33.0,
2016-04-17,33.0,
2016-04-18,33.0,
2016-04-19,32.0,
2016-04-20,31.0,
2016-04-21,30.0,
2016-04-22,30.0,
2016-04-23,30.0,
2016-04-24,30.0,
2016-04-25,29.0,
2016-04-26,29.0,
2016-04-27,28.0,
2016-04-28,28.0,
2016-04-29,28.0,
2016-04-30,28.0,
2016-05-01,27.0,
2016-05-02,26.0,
2016-05-03,25.0,
2016-05-04,25.0,
2016-05-05,26.0,
2016-05-06,27.0,
2016-05-07,27.0,
2016-05-08,26.0,
2016-05-09,24.0,
2016-05-10,23.0,
2016-05-11,23.0,
2016-05-12,23.0,
2016-05-13,22.0,
2016-05-14,23.0,
2016-05-15,23.0,
2016-05-16,23.0,
2016-05-17,22.0,
2016-05-18,22.0,
2016-05-19,22.0,
2016-05-20,22.0,
2016-05-23,22.0,
2016-05-24,22.0,
2016-05-25,22.0,
2016-05-26,22.0,
2016-05-27,22.0,
2016-05-28,22.0,
2016-05-29,23.0,
2016-05-30,23.0,
2016-05-31,23.0,
2016-06-01,23.0,
2016-06-02,24.0,
2016-06-03,24.0,
2016-06-04,24.0,
2016-06-05,25.0,
2016-06-06,24.0,
2016-06-07,25.0,
2016-06-08,25.0,
2016-06-09,25.0,
2016-06-10,26.0,
2016-06-11,26.0,
2016-06-12,26.0,
2016-06-13,25.0,
2016-06-14,25.0,
2016-06-15,24.0,
2016-06-16,23.0,
2016-06-17,23.0,
2016-06-18,23.0,
2016-06-19,23.0,
2016-06-20,23.0,
2016-06-21,23.0,
2016-06-22,23.0,
2016-06-23,23.0,
2016-06-24,23.0,
2016-06-25,23.0,
2016-06-26,23.0,
2016-06-27,23.0,
2016-06-28,23.0,
2016-06-29,23.0,
2016-06-30,23.0,
2016-07-01,23.0,
2016-07-02,23.0,
2016-07-03,23.0,
2016-07-04,23.0,
2016-07-05,22.0,
2016-07-06,21.0,
2016-07-07,21.0,
2016-07-08,21.0,
2016-07-09,21.0,
2016-07-10,21.0,
2016-07-11,21.0,
2016-07-12,21.0,
2016-07-13,21.0,
2016-07-14,21.0,
2016-07-15,21.0,
2016-07-16,21.0,
2016-07-17,20.0,
2016-07-18,20.0,
2016-07-19,20.0,
2016-07-24,18.0,
2016-07-25,18.0,
2016-07-26,17.0,
2016-07-27,17.0,
2016-07-28,16.0,
2016-07-29,16.0,
2016-07-30,16.0,
2016-07-31,15.0,
2016-08-01,15.0,
2016-08-02,15.0,
2016-08-03,15.0,
2016-08-04,15.0,
2016-08-05,16.0,
2016-08-06,16.0,
2016-08-07,16.0,
2016-08-08,16.0,
2016-08-09,16.0,
2016-08-10,17.0,
2016-08-11,17.0,
2016-08-12,18.0,
2016-08-13,18.0,
2016-08-14,18.0,
2016-08-15,18.0,
2016-08-16,18.0,
2016-08-17,18.0,
2016-08-18,18.0,
2016-08-19,18.0,
2016-08-20,18.0,
2016-08-21,18.0,
2016-08-22,18.0,
2016-08-23,18.0,
2016-08-24,18.0,
2016-08-25,17.0,
2016-08-26,16.0,
2016-08-27,16.0,
2016-08-29,15.0,
2016-09-01,15.0,
2016-09-02,15.0,
2016-09-03,15.0,
2016-09-04,15.0,
2016-09-05,15.0,
2016-09-06,15.0,
2016-09-07,15.0,
2016-09-08,15.0,
2016-09-09,14.0,
2016-09-10,13.0,
2016-09-11,12.0,
2016-09-12,11.0,
2016-09-13,10.0,
2016-09-14,9.0,
2016-09-15,8.0,
2016-09-16,7.0,
2016-09-17,7.0,
2016-09-18,7.0,
2016-09-19,8.0,
2016-09-20,8.0,
2016-09-21,9.0,
2016-09-22,9.0,
2016-09-23,9.0,
2016-09-24,9.0,
2016-09-25,9.0,
2016-09-26,9.0,
2016-09-27,9.0,
2016-09-28,9.0,
2016-09-29,9.0,
2016-09-30,9.0,
2016-10-01,9.0,
2016-10-02,9.0,
2016-10-03,9.0,
2016-10-04,9.0,
2016-10-05,9.0,
2016-10-06,9.0,
2016-10-07,9.0,
2016-10-08,9.0,
2016-10-09,9.0,
2016-10-10,9.0,
2016-10-11,9.0,
2016-10-12,8.0,
2016-10-13,8.0,
2016-10-14,8.0,
2016-10-15,8.0,
2016-10-16,8.0,
2016-10-17,8.0,
2016-10-18,8.0,
2016-10-19,8.0,
2016-10-20,8.0,
2016-10-21,8.0,
2016-10-22,8.0,
2016-10-23,8.0,
2016-10-24,8.0,
2016-10-25,8.0,
2016-10-26,8.0,
2016-10-27,8.0,
2016-10-28,8.0,
2016-10-29,8.0,
2016-10-30,8.0,
2016-10-31,8.0,
2016-11-01,8.0,
2016-11-02,8.0,
2016-11-03,8.0,
2016-11-04,8.0,
2016-11-05,8.0,
2016-11-06,8.0,
2016-11-07,8.0,
2016-11-08,8.0,
2016-11-09,8.0,
2016-11-10,8.0,
2016-11-11,8.0,
2016-11-12,8.0,
2016-11-13,8.0,
2016-11-14,8.0,
2016-11-15,8.0,
2016-12-08,9.0,
2016-12-09,9.0,
2016-12-10,9.0,
2016-12-11,9.0,
2016-12-12,9.0,
2016-12-13,9.0,
2016-12-14,9.0,
2016-12-15,9.0,
2016-12-16,9.0,
2016-12-17,9.0,
2016-12-18,9.0,
2016-12-19,9.0,
2016-12-20,9.0,
2016-12-21,10.0,
2016-12-22,10.0,
2016-12-23,10.0,
2016-12-24,10.0,
2016-12-25,10.0,
2016-12-26,10.0,
2016-12-27,10.0,
2016-12-28,11.0,
2016-12-29,11.0,
2016-12-30,11.0,
2016-12-31,11.0,
2017-01-01,11.0,
2017-01-02,11.0,
2017-01-03,11.0,
2017-01-04,11.0,
2017-01-05,11.0,
2017-01-06,10.0,
2017-01-07,9.0,
2017-01-08,9.0,
2017-01-09,8.0,
2017-01-10,8.0,
2017-01-11,8.0,
2017-01-12,8.0,
2017-01-13,8.0,
2017-01-14,8.0,
2017-01-15,8.0,
2017-01-16,8.0,
2017-01-17,8.0,
2017-01-18,8.0,
2017-01-19,9.0,
2017-01-20,9.0,
2017-01-21,9.0,
2017-01-22,9.0,
2017-01-23,9.0,
2017-01-28,9.0,
2017-01-29,9.0,
2017-01-30,8.0,
2017-01-31,8.0,
2017-02-01,8.0,
2017-02-02,8.0,
2017-02-03,8.0,
2017-02-04,8.0,
2017-02-05,8.0,
2017-02-06,8.0,
2017-02-07,8.0,
2017-02-08,8.0,
2017-02-09,8.0,
2017-02-10,8.0,
2017-02-11,8.0,
2017-02-12,8.0,
2017-02-13,8.0,
2017-02-14,8.0,
2017-02-15,8.0,
2017-02-16,8.0,
2017-02-17,8.0,
2017-02-19,8.0,
2017-02-20,8.0,
2017-02-21,8.0,
2017-02-22,8.0,
2017-02-23,8.0,
2017-02-24,8.0,
2017-02-25,8.0,
2017-02-26,8.0,
2017-02-27,8.0,
2017-02-28,8.0,
2017-03-01,7.0,
2017-03-02,7.0,
2017-03-03,7.0,
2017-03-04,7.0,
2017-03-05,7.0,
2017-03-06,7.0,
2017-03-07,7.0,
2017-03-08,7.0,
2017-03-09,7.0,
2017-03-10,7.0,
2017-03-11,7.0,
2017-03-12,7.0,
2017-03-13,6.0,
2017-03-14,6.0,
2017-03-15,6.0,
2017-03-16,6.0,
2017-03-17,6.0,
2017-03-18,6.0,
2017-03-19,6.0,
2017-03-20,6.0,
2017-03-21,7.0,
2017-03-22,7.0,
2017-03-23,7.0,
2017-03-24,7.0,
2017-03-25,7.0,
2017-03-26,7.0,
2017-03-27,7.0,
