,price,volume
2015-12-25,695.0,
2015-12-26,679.0,
2015-12-27,660.0,
2015-12-28,660.0,
2015-12-29,664.0,
2015-12-30,664.0,
2015-12-31,655.0,
2016-01-01,643.0,
2016-01-02,648.0,
2016-01-03,661.0,
2016-01-04,674.0,
2016-01-05,687.0,
2016-01-06,713.0,
2016-01-07,732.0,
2016-01-08,767.0,
2016-01-09,802.0,
2016-01-10,838.0,
2016-01-11,851.0,
2016-01-12,831.0,
2016-01-13,819.0,
2016-01-14,816.0,
2016-01-15,813.0,
2016-01-16,811.0,
2016-01-17,809.0,
2016-01-18,796.0,
2016-01-19,782.0,
2016-01-20,763.0,
2016-01-21,738.0,
2016-01-22,716.0,
2016-01-23,699.0,
2016-01-24,684.0,
2016-01-25,677.0,
2016-01-26,703.0,
2016-01-27,731.0,
2016-01-28,704.0,
2016-01-29,701.0,
2016-01-30,691.0,
2016-01-31,673.0,
2016-02-01,694.0,
2016-02-02,701.0,
2016-02-03,707.0,
2016-02-04,723.0,
2016-02-05,738.0,
2016-02-06,767.0,
2016-02-07,735.0,
2016-02-08,699.0,
2016-02-09,681.0,
2016-02-10,662.0,
2016-02-11,655.0,
2016-02-12,663.0,
2016-02-13,678.0,
2016-02-14,698.0,
2016-02-15,694.0,
2016-02-16,701.0,
2016-02-17,688.0,
2016-02-18,701.0,
2016-02-19,732.0,
2016-02-20,764.0,
2016-02-21,789.0,
2016-02-22,754.0,
2016-02-23,719.0,
2016-02-24,699.0,
2016-02-25,677.0,
2016-02-26,657.0,
2016-02-27,646.0,
2016-02-28,670.0,
2016-02-29,671.0,
2016-03-01,656.0,
2016-03-02,639.0,
2016-03-03,650.0,
2016-03-04,667.0,
2016-03-05,680.0,
2016-03-06,698.0,
2016-03-07,696.0,
2016-03-08,681.0,
2016-03-09,680.0,
2016-03-10,662.0,
2016-03-11,637.0,
2016-03-12,640.0,
2016-03-13,637.0,
2016-03-14,634.0,
2016-03-15,651.0,
2016-03-16,668.0,
2016-03-17,669.0,
