,price,volume
2015-12-15,1434.0,
2015-12-16,1399.0,
2015-12-17,1377.0,
2015-12-18,1387.0,
2015-12-19,1424.0,
2015-12-20,1463.0,
2015-12-21,1467.0,
2015-12-22,1486.0,
2015-12-23,1480.0,
2015-12-24,1516.0,
2015-12-25,1496.0,
2015-12-26,1509.0,
2015-12-27,1559.0,
2015-12-28,1538.0,
2015-12-29,1470.0,
2015-12-30,1400.0,
2015-12-31,1335.0,
2016-01-01,1298.0,
2016-01-02,1237.0,
2016-01-03,1204.0,
2016-01-04,1159.0,
2016-01-05,1142.0,
2016-01-06,1119.0,
2016-01-07,1078.0,
2016-01-08,1067.0,
2016-01-09,1075.0,
2016-01-10,1107.0,
2016-01-11,1153.0,
2016-01-12,1200.0,
2016-01-13,1247.0,
2016-01-14,1258.0,
2016-01-15,1270.0,
2016-01-16,1286.0,
2016-01-17,1338.0,
2016-01-18,1362.0,
2016-01-19,1384.0,
2016-01-20,1379.0,
2016-01-21,1343.0,
2016-01-22,1365.0,
2016-01-23,1405.0,
2016-01-24,1475.0,
2016-01-25,1547.0,
2016-01-26,1611.0,
2016-01-27,1584.0,
2016-01-28,1546.0,
2016-01-29,1526.0,
2016-01-30,1479.0,
2016-01-31,1417.0,
2016-02-01,1398.0,
2016-02-02,1343.0,
2016-02-03,1353.0,
2016-02-04,1391.0,
2016-02-05,1404.0,
2016-02-06,1421.0,
2016-02-07,1488.0,
2016-02-08,1563.0,
2016-02-09,1642.0,
2016-02-10,1693.0,
2016-02-11,1748.0,
2016-02-12,1808.0,
2016-02-13,1886.0,
2016-02-14,1959.0,
2016-02-15,1930.0,
2016-02-16,1920.0,
2016-02-17,1971.0,
2016-02-18,1955.0,
2016-02-19,1985.0,
2016-02-20,2003.0,
2016-02-21,2067.0,
2016-02-22,2089.0,
2016-02-23,1999.0,
2016-02-24,1941.0,
2016-02-25,1855.0,
2016-02-26,1827.0,
2016-02-27,1847.0,
2016-02-28,1820.0,
2016-02-29,1778.0,
2016-03-01,1719.0,
2016-03-02,1729.0,
2016-03-03,1739.0,
2016-03-04,1675.0,
2016-03-05,1620.0,
2016-03-06,1594.0,
2016-03-07,1600.0,
2016-03-08,1627.0,
2016-03-09,1646.0,
2016-03-10,1605.0,
2016-03-11,1547.0,
2016-03-12,1469.0,
2016-03-13,1395.0,
2016-03-14,1326.0,
2016-03-15,1275.0,
2016-03-16,1215.0,
2016-03-17,1232.0,
2016-03-18,1198.0,
2016-03-19,1157.0,
2016-03-20,1119.0,
2016-03-21,1162.0,
2016-03-22,1164.0,
2016-03-23,1158.0,
2016-03-24,1143.0,
2016-03-25,1179.0,
2016-03-26,1190.0,
2016-03-27,1159.0,
2016-03-28,1132.0,
2016-03-29,1131.0,
2016-03-30,1174.0,
2016-03-31,1214.0,
2016-04-01,1248.0,
2016-04-02,1206.0,
2016-04-03,1260.0,
2016-04-04,1285.0,
2016-04-05,1267.0,
2016-04-06,1274.0,
2016-04-07,1245.0,
2016-04-08,1222.0,
2016-04-09,1188.0,
2016-04-10,1172.0,
2016-04-11,1188.0,
2016-04-12,1188.0,
2016-04-13,1169.0,
2016-04-14,1170.0,
2016-04-15,1206.0,
2016-04-16,1254.0,
2016-04-17,1277.0,
2016-04-18,1276.0,
2016-04-19,1256.0,
2016-04-20,1209.0,
2016-04-21,1170.0,
2016-04-22,1125.0,
2016-04-23,1100.0,
2016-04-24,1123.0,
2016-04-25,1098.0,
2016-04-26,1091.0,
2016-04-27,1053.0,
2016-04-28,1042.0,
2016-04-29,1049.0,
2016-04-30,1040.0,
2016-05-01,1071.0,
2016-05-02,1114.0,
2016-05-03,1143.0,
2016-05-04,1133.0,
2016-05-05,1118.0,
2016-05-06,1081.0,
2016-05-07,1071.0,
2016-05-08,1082.0,
2016-05-09,1088.0,
2016-05-10,1100.0,
2016-05-11,1105.0,
2016-05-12,1060.0,
2016-05-13,1027.0,
2016-05-14,1027.0,
2016-05-15,1000.0,
2016-05-16,973.0,
2016-05-17,967.0,
2016-05-18,926.0,
2016-05-19,930.0,
2016-05-20,952.0,
2016-05-23,997.0,
2016-05-24,950.0,
2016-05-25,926.0,
2016-05-26,914.0,
2016-05-27,897.0,
2016-05-28,864.0,
2016-05-29,856.0,
2016-05-30,880.0,
2016-05-31,902.0,
2016-06-01,882.0,
2016-06-02,887.0,
2016-06-03,885.0,
2016-06-04,909.0,
2016-06-05,885.0,
2016-06-06,880.0,
2016-06-07,863.0,
2016-06-08,871.0,
2016-06-09,873.0,
2016-06-10,861.0,
2016-06-11,876.0,
2016-06-12,888.0,
2016-06-13,887.0,
2016-06-14,899.0,
2016-06-15,894.0,
2016-06-16,920.0,
2016-06-17,940.0,
2016-06-18,946.0,
2016-06-19,956.0,
2016-06-20,958.0,
2016-06-21,968.0,
2016-06-22,937.0,
2016-06-23,938.0,
2016-06-24,972.0,
2016-06-25,993.0,
2016-06-26,981.0,
2016-06-27,959.0,
2016-06-28,925.0,
2016-06-29,948.0,
2016-06-30,937.0,
2016-07-01,908.0,
2016-07-02,919.0,
2016-07-03,925.0,
2016-07-04,883.0,
2016-07-05,872.0,
2016-07-06,869.0,
2016-07-07,838.0,
2016-07-08,820.0,
2016-07-09,798.0,
2016-07-10,814.0,
2016-07-11,825.0,
2016-07-12,862.0,
2016-07-13,871.0,
2016-07-14,858.0,
2016-07-15,870.0,
2016-07-16,907.0,
2016-07-17,906.0,
2016-07-18,891.0,
2016-07-19,911.0,
2016-07-25,891.0,
2016-07-26,871.0,
2016-07-27,836.0,
2016-07-28,841.0,
2016-07-29,837.0,
2016-07-30,869.0,
2016-07-31,892.0,
2016-08-01,862.0,
2016-08-02,852.0,
2016-08-03,873.0,
2016-08-04,881.0,
2016-08-05,860.0,
2016-08-06,869.0,
2016-08-07,854.0,
2016-08-08,859.0,
2016-08-09,849.0,
2016-08-10,842.0,
2016-08-11,835.0,
2016-08-12,820.0,
2016-08-13,786.0,
2016-08-14,780.0,
2016-08-15,792.0,
2016-08-16,799.0,
2016-08-17,781.0,
2016-08-18,752.0,
2016-08-19,721.0,
2016-08-20,695.0,
2016-08-21,705.0,
2016-08-22,692.0,
2016-08-23,668.0,
2016-08-24,643.0,
2016-08-25,617.0,
2016-08-26,592.0,
2016-08-27,592.0,
2016-08-29,595.0,
2016-09-01,649.0,
2016-09-02,637.0,
2016-09-03,637.0,
2016-09-04,654.0,
2016-09-05,676.0,
2016-09-06,699.0,
2016-09-07,686.0,
2016-09-08,662.0,
2016-09-09,631.0,
2016-09-10,616.0,
2016-09-11,614.0,
2016-09-12,620.0,
2016-09-13,640.0,
2016-09-14,664.0,
2016-09-15,673.0,
2016-09-16,647.0,
2016-09-17,657.0,
2016-09-18,684.0,
2016-09-19,715.0,
2016-09-20,716.0,
2016-09-21,689.0,
2016-09-22,656.0,
2016-09-23,637.0,
2016-09-24,637.0,
2016-09-25,637.0,
2016-09-26,664.0,
2016-09-27,696.0,
2016-09-28,719.0,
2016-09-29,717.0,
2016-09-30,747.0,
2016-10-01,763.0,
2016-10-02,784.0,
2016-10-03,799.0,
2016-10-04,833.0,
2016-10-05,853.0,
2016-10-06,880.0,
2016-10-07,898.0,
2016-10-08,937.0,
2016-10-09,953.0,
2016-10-10,914.0,
2016-10-11,898.0,
2016-10-12,887.0,
2016-10-13,897.0,
2016-10-14,934.0,
2016-10-15,954.0,
2016-10-16,975.0,
2016-10-17,931.0,
2016-10-18,885.0,
2016-10-19,862.0,
2016-10-20,882.0,
2016-10-21,865.0,
2016-10-22,881.0,
2016-10-23,887.0,
2016-10-24,893.0,
2016-10-25,874.0,
2016-10-26,846.0,
2016-10-27,838.0,
2016-10-28,826.0,
2016-10-29,840.0,
2016-10-30,846.0,
2016-10-31,861.0,
2016-11-01,868.0,
2016-11-02,870.0,
2016-11-03,871.0,
2016-11-04,903.0,
2016-11-05,948.0,
2016-11-06,994.0,
2016-11-07,1038.0,
2016-11-08,1090.0,
2016-11-09,1145.0,
2016-11-10,1184.0,
2016-11-11,1201.0,
2016-11-12,1251.0,
2016-11-13,1294.0,
2016-11-14,1265.0,
2016-11-15,1204.0,
2016-12-09,1277.0,
2016-12-10,1225.0,
2016-12-11,1193.0,
2016-12-12,1182.0,
2016-12-13,1162.0,
2016-12-14,1157.0,
2016-12-15,1194.0,
2016-12-16,1225.0,
2016-12-17,1207.0,
2016-12-18,1208.0,
2016-12-19,1182.0,
2016-12-20,1169.0,
2016-12-21,1165.0,
2016-12-22,1175.0,
2016-12-23,1153.0,
2016-12-24,1124.0,
2016-12-25,1100.0,
2016-12-26,1075.0,
2016-12-27,1026.0,
2016-12-28,1042.0,
2016-12-29,999.0,
2016-12-30,978.0,
2016-12-31,983.0,
2017-01-01,990.0,
2017-01-02,993.0,
2017-01-03,964.0,
2017-01-04,937.0,
2017-01-05,896.0,
2017-01-06,853.0,
2017-01-07,820.0,
2017-01-08,789.0,
2017-01-09,756.0,
2017-01-10,755.0,
2017-01-11,751.0,
2017-01-12,750.0,
2017-01-13,749.0,
2017-01-14,742.0,
2017-01-15,708.0,
2017-01-16,692.0,
2017-01-17,704.0,
2017-01-18,730.0,
2017-01-19,765.0,
2017-01-20,785.0,
