,price,volume
2015-03-05,5691.0,
2015-03-06,5563.0,
2015-03-07,5519.0,
2015-03-08,5503.0,
2015-03-09,5615.0,
2015-03-10,5712.0,
2015-03-11,5727.0,
2015-03-12,5733.0,
2015-03-13,5738.0,
2015-03-14,5737.0,
2015-03-15,5724.0,
2015-03-16,5683.0,
2015-03-17,5644.0,
2015-03-18,5611.0,
2015-03-19,5595.0,
2015-03-20,5546.0,
2015-03-21,5519.0,
2015-03-22,5503.0,
2015-03-23,5500.0,
2015-03-24,5506.0,
2015-03-25,5489.0,
2015-03-26,5407.0,
2015-03-27,5290.0,
2015-03-28,5225.0,
2015-03-29,5192.0,
2015-03-30,5257.0,
2015-03-31,5251.0,
2015-04-01,5255.0,
2015-04-02,5309.0,
2015-04-03,5358.0,
2015-04-04,5409.0,
2015-04-05,5446.0,
2015-04-06,5443.0,
2015-04-07,5418.0,
2015-04-08,5405.0,
2015-04-09,5410.0,
2015-04-10,5437.0,
2015-04-11,5462.0,
2015-04-12,5529.0,
2015-04-13,5582.0,
2015-04-14,5639.0,
2015-04-15,5685.0,
2015-04-16,5709.0,
2015-04-17,5716.0,
2015-04-18,5689.0,
2015-04-19,5668.0,
2015-04-20,5667.0,
2015-04-21,5647.0,
2015-04-22,5571.0,
2015-04-23,5521.0,
2015-04-24,5492.0,
2015-04-25,5575.0,
2015-04-26,5579.0,
2015-04-27,5630.0,
2015-04-28,5676.0,
2015-04-29,5676.0,
2015-04-30,5692.0,
2015-05-01,5683.0,
2015-05-02,5656.0,
2015-05-03,5620.0,
2015-05-04,5587.0,
2015-05-05,5562.0,
2015-05-06,5507.0,
2015-05-07,5455.0,
2015-05-08,5437.0,
2015-05-09,5425.0,
2015-05-10,5433.0,
2015-05-11,5379.0,
2015-05-12,5392.0,
2015-05-13,5344.0,
2015-05-14,5317.0,
2015-05-15,5285.0,
2015-05-16,5325.0,
2015-05-17,5360.0,
2015-05-18,5370.0,
2015-05-19,5366.0,
2015-05-20,5375.0,
2015-05-21,5384.0,
2015-05-22,5368.0,
2015-05-23,5287.0,
2015-05-24,5248.0,
2015-05-25,5234.0,
2015-05-26,5164.0,
2015-05-27,5176.0,
2015-05-28,5156.0,
2015-05-29,5167.0,
2015-05-30,5271.0,
2015-05-31,5340.0,
2015-06-01,5348.0,
2015-06-02,5362.0,
2015-06-03,5383.0,
2015-06-04,5462.0,
2015-06-05,5549.0,
2015-06-06,5597.0,
2015-06-07,5609.0,
2015-06-08,5692.0,
2015-06-09,5719.0,
2015-06-10,5749.0,
2015-06-11,5874.0,
2015-06-12,5953.0,
2015-06-13,6038.0,
2015-06-14,6104.0,
2015-06-15,6151.0,
2015-06-16,6141.0,
2015-06-17,6179.0,
2015-06-18,6221.0,
2015-06-19,6243.0,
2015-06-20,6297.0,
2015-06-21,6355.0,
2015-06-22,6388.0,
2015-06-23,6308.0,
2015-06-24,6240.0,
2015-06-25,6185.0,
2015-06-26,6062.0,
2015-06-27,5940.0,
2015-06-28,5763.0,
2015-06-29,5679.0,
2015-06-30,5610.0,
2015-07-01,5582.0,
2015-07-02,5568.0,
2015-07-03,5688.0,
2015-07-04,5810.0,
2015-07-05,5909.0,
2015-07-06,5887.0,
2015-07-07,5895.0,
2015-07-08,5903.0,
2015-07-09,5942.0,
2015-07-10,6007.0,
2015-07-11,6043.0,
2015-07-12,6041.0,
2015-07-13,6023.0,
2015-07-14,5968.0,
2015-07-15,5900.0,
2015-07-16,5878.0,
2015-07-17,5878.0,
2015-07-18,5843.0,
2015-07-19,5798.0,
2015-07-20,5839.0,
2015-07-21,5886.0,
2015-07-22,5913.0,
2015-07-23,5972.0,
2015-07-24,5979.0,
2015-07-25,6039.0,
2015-07-26,6058.0,
2015-07-27,6087.0,
2015-07-28,6072.0,
2015-07-29,6052.0,
2015-07-30,6087.0,
2015-07-31,6140.0,
2015-08-01,6177.0,
2015-08-02,6188.0,
2015-08-03,6194.0,
2015-08-04,6151.0,
2015-08-05,6125.0,
2015-08-06,6140.0,
2015-08-07,6240.0,
2015-08-08,6314.0,
2015-08-09,6279.0,
2015-08-10,6196.0,
2015-08-11,6191.0,
2015-08-12,6190.0,
2015-08-13,6181.0,
2015-08-14,6163.0,
2015-08-15,6184.0,
2015-08-16,6214.0,
2015-08-17,6282.0,
2015-08-18,6364.0,
2015-08-19,6474.0,
2015-08-20,6652.0,
2015-08-21,6787.0,
2015-08-22,6847.0,
2015-08-23,6841.0,
2015-08-24,6848.0,
2015-08-25,6872.0,
2015-08-26,6872.0,
2015-08-27,6852.0,
2015-08-28,6883.0,
2015-08-29,7002.0,
2015-08-30,7242.0,
2015-08-31,7332.0,
2015-09-01,7435.0,
2015-09-02,1943.0,
2015-09-03,7432.0,
2015-09-08,7462.0,
2015-09-09,7378.0,
2015-09-11,7302.0,
2015-09-15,7092.0,
2015-09-17,6982.0,
2015-09-23,6907.0,
2015-09-24,6880.0,
2015-09-25,6936.0,
2015-09-26,7001.0,
2015-09-28,7143.0,
2015-09-29,7120.0,
2015-09-30,7262.0,
2015-10-01,7463.0,
2015-10-06,7364.0,
2015-10-07,7307.0,
2015-10-08,7344.0,
2015-10-09,7496.0,
2015-10-10,7505.0,
2015-10-11,7505.0,
2015-10-12,7550.0,
2015-10-13,7501.0,
2015-10-14,7480.0,
2015-10-15,7470.0,
2015-10-16,7509.0,
2015-10-17,7575.0,
2015-10-18,7575.0,
2015-10-19,7649.0,
2015-10-20,7663.0,
2015-10-21,7704.0,
2015-10-23,7950.0,
2015-10-24,8116.0,
2015-10-25,8070.0,
2015-10-26,8043.0,
2015-10-27,7997.0,
2015-10-28,7980.0,
2015-10-30,7961.0,
2015-10-31,8001.0,
2015-11-01,8032.0,
2015-11-02,8032.0,
2015-11-03,7960.0,
2015-11-04,7843.0,
2015-11-05,7756.0,
2015-11-06,7733.0,
2015-11-07,7686.0,
2015-11-08,7598.0,
2015-11-09,7598.0,
2015-11-10,7330.0,
2015-11-11,7280.0,
2015-11-12,7314.0,
2015-11-13,7441.0,
2015-11-14,7524.0,
2015-11-15,7568.0,
2015-11-16,7574.0,
2015-11-17,7581.0,
2015-11-18,7562.0,
2015-11-19,7511.0,
2015-11-20,7547.0,
2015-11-21,7606.0,
2015-11-22,7606.0,
2015-11-23,7644.0,
2015-11-24,7644.0,
2015-11-25,7700.0,
2015-11-26,7854.0,
2015-11-27,7854.0,
2015-11-28,7968.0,
2015-11-29,8152.0,
2015-11-30,8189.0,
2015-12-01,8155.0,
2015-12-02,8187.0,
2015-12-03,8414.0,
2015-12-04,8593.0,
2015-12-05,8819.0,
2015-12-06,8901.0,
2015-12-07,8914.0,
2015-12-08,8852.0,
2015-12-09,8839.0,
2015-12-10,8843.0,
2015-12-11,8897.0,
2015-12-12,8950.0,
2015-12-13,8996.0,
2015-12-14,8990.0,
2015-12-15,8990.0,
2015-12-16,8902.0,
2015-12-17,8976.0,
2015-12-18,9174.0,
2015-12-19,9213.0,
2015-12-20,9232.0,
2015-12-21,9201.0,
2015-12-22,9158.0,
2015-12-23,9203.0,
2015-12-24,9282.0,
2015-12-25,9291.0,
2015-12-26,9275.0,
2015-12-27,9225.0,
2015-12-28,9145.0,
2015-12-29,9034.0,
2015-12-30,8842.0,
2015-12-31,8598.0,
2016-01-01,8558.0,
2016-01-02,8559.0,
2016-01-03,8513.0,
2016-01-04,8485.0,
2016-01-05,8471.0,
2016-01-06,8575.0,
2016-01-07,8709.0,
2016-01-08,8743.0,
2016-01-09,8801.0,
2016-01-10,8856.0,
2016-01-11,8886.0,
2016-01-12,8848.0,
2016-01-13,8821.0,
2016-01-14,8860.0,
2016-01-15,8879.0,
2016-01-16,9035.0,
2016-01-17,9121.0,
2016-01-18,9123.0,
2016-01-19,9115.0,
2016-01-20,9245.0,
2016-01-21,9298.0,
2016-01-22,9387.0,
2016-01-23,9652.0,
2016-01-24,9886.0,
2016-01-25,9945.0,
2016-01-26,9770.0,
2016-01-27,9745.0,
2016-01-28,9865.0,
2016-01-29,9865.0,
2016-01-30,10186.0,
2016-01-31,10088.0,
2016-02-01,10015.0,
2016-02-02,9789.0,
2016-02-03,9724.0,
2016-02-04,9675.0,
2016-02-05,9803.0,
2016-02-06,9828.0,
2016-02-07,9870.0,
2016-02-08,9869.0,
2016-02-09,9859.0,
2016-02-10,9868.0,
2016-02-11,9907.0,
2016-02-12,9997.0,
2016-02-13,10212.0,
2016-02-14,10270.0,
2016-02-15,10179.0,
2016-02-16,10138.0,
2016-02-17,10151.0,
2016-02-18,10103.0,
2016-02-19,10043.0,
2016-02-20,10058.0,
2016-02-21,10002.0,
2016-02-22,9914.0,
2016-02-23,9841.0,
2016-02-24,9751.0,
2016-02-25,9749.0,
2016-02-26,9678.0,
2016-02-27,9646.0,
2016-02-28,9585.0,
2016-02-29,9500.0,
2016-03-01,9345.0,
2016-03-02,9306.0,
2016-03-03,9338.0,
2016-03-04,9353.0,
2016-03-05,9315.0,
2016-03-06,9294.0,
2016-03-07,9244.0,
2016-03-08,9237.0,
2016-03-09,9192.0,
2016-03-10,9014.0,
2016-03-11,8913.0,
2016-03-12,8976.0,
2016-03-13,8990.0,
2016-03-14,8897.0,
2016-03-15,8897.0,
2016-03-16,8868.0,
2016-03-17,8800.0,
2016-03-18,8815.0,
2016-03-19,8856.0,
2016-03-20,8866.0,
2016-03-21,8847.0,
2016-03-22,8826.0,
2016-03-23,8830.0,
2016-03-24,8821.0,
2016-03-25,8836.0,
2016-03-26,8835.0,
