,price,volume
2015-12-17,8.0,
2015-12-18,8.0,
2015-12-19,8.0,
2015-12-20,8.0,
2015-12-21,8.0,
2015-12-22,8.0,
2015-12-23,8.0,
2015-12-24,8.0,
2015-12-25,8.0,
2015-12-26,8.0,
2015-12-27,8.0,
2015-12-28,8.0,
2015-12-29,8.0,
2015-12-30,8.0,
2015-12-31,8.0,
2016-01-01,8.0,
2016-01-02,8.0,
2016-01-03,8.0,
2016-01-04,8.0,
2016-01-05,8.0,
2016-01-06,8.0,
2016-01-07,8.0,
2016-01-08,8.0,
2016-01-09,7.0,
2016-01-10,7.0,
2016-01-11,7.0,
2016-01-12,7.0,
2016-01-13,8.0,
2016-01-14,8.0,
2016-01-15,8.0,
2016-01-16,8.0,
2016-01-17,9.0,
2016-01-18,9.0,
2016-01-19,9.0,
2016-01-20,9.0,
2016-01-21,10.0,
2016-01-22,10.0,
2016-01-23,10.0,
2016-01-24,10.0,
2016-01-25,10.0,
2016-01-26,10.0,
2016-01-27,10.0,
2016-01-28,10.0,
2016-01-29,10.0,
2016-01-30,10.0,
2016-01-31,10.0,
2016-02-01,10.0,
2016-02-02,10.0,
2016-02-03,10.0,
2016-02-04,10.0,
2016-02-05,10.0,
2016-02-06,10.0,
2016-02-07,10.0,
2016-02-08,10.0,
2016-02-09,10.0,
2016-02-10,10.0,
2016-02-11,10.0,
2016-02-12,10.0,
2016-02-13,9.0,
2016-02-14,9.0,
2016-02-15,9.0,
2016-02-16,9.0,
2016-02-17,9.0,
2016-02-18,9.0,
2016-02-19,9.0,
2016-02-20,9.0,
2016-02-21,9.0,
2016-02-22,9.0,
2016-02-23,9.0,
2016-02-24,9.0,
2016-02-25,9.0,
2016-02-26,9.0,
2016-02-27,9.0,
2016-02-28,9.0,
2016-02-29,9.0,
2016-03-01,10.0,
2016-03-02,10.0,
2016-03-03,10.0,
2016-03-04,11.0,
2016-03-05,11.0,
2016-03-06,11.0,
2016-03-07,12.0,
2016-03-08,12.0,
2016-03-09,12.0,
2016-03-10,12.0,
2016-03-11,13.0,
2016-03-12,13.0,
2016-03-13,13.0,
2016-03-14,13.0,
2016-03-15,13.0,
2016-03-16,13.0,
2016-03-17,13.0,
2016-03-18,13.0,
2016-03-19,13.0,
2016-03-20,13.0,
2016-03-21,13.0,
2016-03-22,13.0,
2016-03-23,13.0,
2016-03-24,13.0,
2016-03-25,13.0,
2016-03-26,13.0,
2016-03-27,13.0,
2016-03-28,13.0,
2016-03-29,13.0,
2016-03-30,13.0,
2016-03-31,13.0,
2016-04-01,13.0,
2016-04-02,13.0,
2016-04-03,13.0,
2016-04-04,13.0,
2016-04-05,13.0,
2016-04-06,13.0,
2016-04-07,13.0,
2016-04-08,13.0,
2016-04-09,13.0,
2016-04-10,13.0,
2016-04-11,13.0,
2016-04-12,13.0,
2016-04-13,13.0,
2016-04-14,13.0,
2016-04-15,13.0,
2016-04-16,13.0,
2016-04-17,13.0,
2016-04-18,13.0,
2016-04-19,13.0,
2016-04-20,13.0,
2016-04-21,13.0,
2016-04-22,13.0,
2016-04-23,13.0,
2016-04-24,13.0,
2016-04-25,13.0,
2016-04-26,13.0,
2016-04-27,13.0,
2016-04-28,13.0,
2016-04-29,13.0,
2016-04-30,13.0,
2016-05-01,13.0,
2016-05-02,13.0,
2016-05-03,13.0,
2016-05-04,13.0,
2016-05-05,13.0,
2016-05-06,13.0,
2016-05-07,13.0,
2016-05-08,13.0,
2016-05-09,13.0,
2016-05-10,13.0,
2016-05-11,13.0,
2016-05-12,13.0,
2016-05-13,13.0,
2016-05-14,13.0,
2016-05-15,13.0,
2016-05-16,13.0,
2016-05-17,13.0,
2016-05-18,14.0,
2016-05-19,14.0,
2016-05-20,14.0,
2016-05-23,15.0,
2016-05-24,15.0,
2016-05-25,15.0,
2016-05-26,15.0,
2016-05-27,15.0,
2016-05-28,15.0,
2016-05-29,15.0,
2016-05-30,15.0,
2016-05-31,15.0,
2016-06-01,14.0,
2016-06-02,14.0,
2016-06-03,14.0,
2016-06-04,14.0,
2016-06-05,13.0,
2016-06-06,13.0,
2016-06-07,13.0,
2016-06-08,13.0,
2016-06-09,13.0,
2016-06-10,13.0,
2016-06-11,13.0,
2016-06-12,13.0,
2016-06-13,13.0,
2016-06-14,13.0,
2016-06-15,13.0,
2016-06-16,13.0,
2016-06-17,13.0,
2016-06-18,14.0,
2016-06-19,14.0,
2016-06-20,14.0,
2016-06-21,14.0,
2016-06-22,14.0,
2016-06-23,14.0,
2016-06-24,14.0,
2016-06-25,14.0,
2016-06-26,14.0,
2016-06-27,14.0,
2016-06-28,14.0,
2016-06-29,14.0,
2016-06-30,14.0,
2016-07-01,14.0,
2016-07-02,14.0,
2016-07-03,13.0,
2016-07-04,13.0,
2016-07-05,13.0,
2016-07-06,13.0,
2016-07-07,12.0,
2016-07-08,12.0,
2016-07-09,12.0,
2016-07-10,12.0,
2016-07-11,11.0,
2016-07-12,11.0,
2016-07-13,11.0,
2016-07-14,11.0,
2016-07-15,11.0,
2016-07-16,11.0,
2016-07-17,11.0,
2016-07-18,11.0,
2016-07-19,10.0,
2016-07-24,9.0,
2016-07-25,9.0,
2016-07-26,9.0,
2016-07-27,9.0,
2016-07-28,9.0,
2016-07-29,9.0,
2016-07-30,9.0,
2016-07-31,9.0,
2016-08-01,9.0,
2016-08-02,9.0,
2016-08-03,9.0,
2016-08-04,9.0,
2016-08-05,9.0,
2016-08-06,9.0,
2016-08-07,8.0,
2016-08-08,8.0,
2016-08-09,8.0,
2016-08-10,8.0,
2016-08-11,9.0,
2016-08-12,9.0,
2016-08-13,9.0,
2016-08-14,9.0,
2016-08-15,9.0,
2016-08-16,9.0,
2016-08-17,9.0,
2016-08-18,9.0,
2016-08-19,9.0,
2016-08-20,9.0,
2016-08-21,10.0,
2016-08-22,10.0,
2016-08-23,10.0,
2016-08-24,10.0,
2016-08-25,10.0,
2016-08-26,10.0,
2016-08-27,10.0,
2016-08-29,10.0,
2016-09-01,10.0,
2016-09-02,10.0,
2016-09-03,10.0,
2016-09-04,10.0,
2016-09-05,10.0,
2016-09-06,9.0,
2016-09-07,9.0,
2016-09-08,9.0,
2016-09-09,9.0,
2016-09-10,9.0,
2016-09-11,9.0,
2016-09-12,8.0,
2016-09-13,8.0,
2016-09-14,8.0,
2016-09-15,8.0,
2016-09-16,8.0,
2016-09-17,7.0,
2016-09-18,7.0,
2016-09-19,7.0,
2016-09-20,7.0,
2016-09-21,7.0,
2016-09-22,7.0,
2016-09-23,7.0,
2016-09-24,7.0,
2016-09-25,7.0,
2016-09-26,7.0,
2016-09-27,7.0,
2016-09-28,7.0,
2016-09-29,7.0,
2016-09-30,7.0,
2016-10-01,7.0,
2016-10-02,7.0,
2016-10-03,7.0,
2016-10-04,7.0,
2016-10-05,7.0,
2016-10-06,7.0,
2016-10-07,7.0,
2016-10-08,7.0,
2016-10-09,7.0,
2016-10-10,7.0,
2016-10-11,7.0,
2016-10-12,7.0,
2016-10-13,7.0,
2016-10-14,7.0,
2016-10-15,6.0,
2016-10-16,6.0,
2016-10-17,6.0,
2016-10-18,6.0,
2016-10-19,6.0,
2016-10-20,6.0,
2016-10-21,6.0,
2016-10-22,6.0,
2016-10-23,6.0,
2016-10-24,6.0,
2016-10-25,6.0,
2016-10-26,6.0,
2016-10-27,6.0,
2016-10-28,6.0,
2016-10-29,6.0,
2016-10-30,6.0,
2016-10-31,6.0,
2016-11-01,6.0,
2016-11-02,6.0,
2016-11-03,6.0,
2016-11-04,6.0,
2016-11-05,6.0,
2016-11-06,6.0,
2016-11-07,6.0,
2016-11-08,6.0,
2016-11-09,6.0,
2016-11-10,6.0,
2016-11-11,6.0,
2016-11-12,6.0,
2016-11-13,6.0,
2016-11-14,6.0,
2016-11-15,5.0,
2016-11-16,5.0,
2016-12-08,8.0,
2016-12-09,8.0,
2016-12-10,8.0,
2016-12-11,8.0,
2016-12-12,8.0,
2016-12-13,8.0,
2016-12-14,8.0,
2016-12-15,8.0,
2016-12-16,8.0,
2016-12-17,8.0,
2016-12-18,8.0,
2016-12-19,8.0,
2016-12-20,8.0,
2016-12-21,8.0,
2016-12-22,8.0,
2016-12-23,8.0,
2016-12-24,8.0,
2016-12-25,8.0,
2016-12-26,8.0,
2016-12-27,8.0,
2016-12-28,8.0,
2016-12-29,8.0,
2016-12-30,8.0,
2016-12-31,8.0,
2017-01-01,8.0,
2017-01-02,9.0,
2017-01-03,9.0,
2017-01-04,9.0,
2017-01-05,10.0,
2017-01-06,10.0,
2017-01-07,10.0,
2017-01-08,10.0,
2017-01-09,9.0,
2017-01-10,9.0,
2017-01-11,9.0,
2017-01-12,9.0,
2017-01-13,8.0,
2017-01-14,8.0,
2017-01-15,8.0,
2017-01-16,8.0,
2017-01-17,7.0,
2017-01-18,7.0,
2017-01-19,7.0,
2017-01-20,7.0,
2017-01-21,6.0,
2017-01-22,6.0,
2017-01-23,6.0,
2017-01-24,6.0,
2017-01-28,6.0,
2017-01-29,6.0,
2017-01-30,6.0,
2017-01-31,6.0,
2017-02-01,6.0,
2017-02-02,6.0,
2017-02-03,6.0,
2017-02-04,6.0,
2017-02-05,6.0,
2017-02-06,6.0,
2017-02-07,6.0,
2017-02-08,6.0,
2017-02-09,6.0,
2017-02-10,6.0,
2017-02-11,7.0,
2017-02-12,7.0,
2017-02-13,7.0,
2017-02-14,7.0,
2017-02-15,7.0,
2017-02-16,7.0,
2017-02-17,7.0,
2017-02-19,7.0,
2017-02-20,7.0,
2017-02-21,7.0,
2017-02-22,7.0,
2017-02-23,7.0,
2017-02-24,7.0,
2017-02-25,6.0,
2017-02-26,6.0,
2017-02-27,6.0,
2017-02-28,6.0,
2017-03-01,6.0,
2017-03-02,6.0,
2017-03-03,6.0,
2017-03-04,6.0,
2017-03-05,6.0,
2017-03-06,6.0,
2017-03-07,6.0,
2017-03-08,6.0,
2017-03-09,6.0,
2017-03-10,6.0,
2017-03-11,6.0,
2017-03-12,6.0,
2017-03-13,6.0,
2017-03-14,6.0,
2017-03-15,6.0,
2017-03-16,6.0,
2017-03-17,7.0,
2017-03-18,7.0,
2017-03-19,7.0,
2017-03-20,7.0,
2017-03-21,7.0,
2017-03-22,7.0,
2017-03-23,7.0,
2017-03-24,7.0,
2017-03-25,6.0,
